,Id_pol,Annual.pct.driven,Total.miles.driven,Pct.drive.mon,Pct.drive.tue,Pct.drive.wed,Pct.drive.thr,Pct.drive.fri,Pct.drive.sat,Pct_drive_sun,Pct.drive.2hrs,Pct.drive.3hrs,Pct.drive.4hrs,Pct.drive.wkday,Pct.drive.wkend,Pct.drive.rush am,Pct.drive.rush pm,Avgdays.week,Accel.06miles,Accel.08miles,Accel.09miles,Accel.11miles,Accel.12miles,Accel.14miles,Brake.06miles,Brake.08miles,Brake.09miles,Brake.11miles,Brake.12miles,Brake.14miles,Left.turn.intensity08,Left.turn.intensity09,Left.turn.intensity10,Left.turn.intensity11,Left.turn.intensity12,Right.turn.intensity08,Right.turn.intensity09,Right.turn.intensity10,Right.turn.intensity11,Right.turn.intensity12,NB_Claim,AMT_Claim,Duration,Insured_age,Insured_sex,Car_age,Marital,Car_use,Credit_score,Region,Annual_miles_drive,Years_noclaims,Territory
3578,181696,0.936986301,5304.422613790108,0.039326232,0.04446341,0.080116992,0.059610168,0.126247643,0.373513716,0.276721839,0.003,0.0,0.0,0.35375125,0.64624875,0.023105121,0.055323065,2.802025403,98.0,10.0,4.0,2.0,1.0,1.0,123.0,13.0,5.0,2.0,1.0,1.0,861.0,505.0,210.0,114.0,63.0,2260.0,1539.0,718.0,389.0,197.0,1,1237.430695,365,25,Male,7,Single,Private,736.0,Urban,12427.42,8.0,76
3579,142153,1.0,10756.67819,0.142942388,0.130735659,0.209015401,0.172507894,0.154370152,0.105019417,0.085409088,0.005616186,0.000923237,0.0,0.812302886,0.187697114,0.039190717,0.178464743,6.046265991,42.0,0.0,0.0,0.0,0.0,0.0,79.0,4.0,1.0,1.0,0.0,0.0,552.0,306.0,72.0,19.0,6.0,1539.0,1026.0,524.0,322.0,177.0,1,3350.859375,366,28,Female,1,Single,Commute,642.0,Urban,12427.42,11.0,39
3580,212866,0.336986301,6623.605781,0.142323287,0.115548643,0.181932047,0.125882028,0.172381305,0.128854067,0.133078623,0.011601657,0.003650414,0.000825207,0.735731354,0.264268646,0.116504144,0.147764502,6.347562153,22.0,1.0,0.0,0.0,0.0,0.0,31.0,4.0,1.0,0.0,0.0,0.0,495.0,228.0,45.0,10.0,2.0,1325.0,752.0,247.0,96.0,35.0,1,1920.886414,365,54,Male,5,Married,Commute,822.0,Rural,12427.42,37.0,30
3581,200894,0.44109589,3578.627691,0.098290535,0.19377938,0.201944108,0.155332017,0.106902226,0.167076339,0.076675394,0.010525078,0.0,0.0,0.754300932,0.245699068,0.073799379,0.128100311,3.39023525,16.0,1.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,591.0,300.0,60.0,11.0,2.0,224.0,78.0,10.0,2.0,0.0,1,0.0,365,28,Female,2,Single,Commute,673.0,Urban,12427.42,8.0,85
3582,196325,0.947945205,13579.090485981758,0.147347667,0.16211414,0.141901833,0.151919755,0.131993943,0.1359180569999999,0.128804606,0.006915768,0.00084511,0.0,0.731548903,0.268451097,0.023940124,0.085489026,6.6,12.0,1.0,0.0,0.0,0.0,0.0,98.0,14.0,4.0,2.0,0.0,0.0,408.0,148.0,29.0,9.0,3.0,2520.0,1554.0,657.0,321.0,117.0,1,678.3403931,366,33,Female,6,Single,Commute,848.0,Urban,12427.42,15.0,69
3583,217063,0.490410959,4850.457183792551,0.147453411,0.183072483,0.183550427,0.192272526,0.149600903,0.072446766,0.071603484,0.012689959,0.000536635,7.670000000000001e-05,0.8538670270000001,0.146132973,0.076933513,0.159233378,5.338331081000001,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1,177.1591874,182,48,Female,4,Married,Commute,799.0,Urban,12427.42,32.0,37
3584,202268,0.298630137,3267.760813726706,0.133183015,0.124752443,0.175458078,0.158494675,0.098343311,0.161437886,0.148330593,0.0,0.0,0.0,0.6886683000000001,0.3113317,0.087102402,0.097102402,5.822195006,35.0,9.0,7.0,6.0,4.0,2.0,90.0,17.0,9.0,6.0,4.0,3.0,761.0,317.0,81.0,23.0,11.0,3382.0,1989.0,746.0,358.0,121.0,1,3345.895752,366,24,Male,8,Single,Commute,807.0,Rural,12427.42,7.0,87
3585,136430,0.663013699,7202.39381,0.123477787,0.1422873,0.121817331,0.122656803,0.166459667,0.167847007,0.155454103,0.000117133,0.0,0.0,0.675075779,0.324924221,0.081561778,0.177657333,6.603904446,11.0,1.0,0.0,0.0,0.0,0.0,93.0,14.0,6.0,2.0,1.0,0.0,29.0,14.0,6.0,3.0,2.0,23.0,14.0,3.0,1.0,0.0,1,1892.905884,365,21,Female,0,Single,Private,742.0,Urban,6213.71,4.0,64
3586,212368,0.383561644,3520.936628186289,0.1425401359999999,0.169971355,0.156287595,0.153373334,0.137915714,0.139626581,0.100285286,0.007404549,0.001851137,0.0,0.756698822,0.243301178,0.019676077,0.100744314,6.173466692000001,5.0,0.0,0.0,0.0,0.0,0.0,76.0,7.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1,3818.99707,365,39,Male,14,Married,Private,793.0,Urban,12427.42,19.0,13
3587,153683,1.0,2816.341712,0.157517337,0.182258643,0.189204961,0.192759912,0.162757853,0.072562375,0.042938919,0.0,0.0,0.0,0.885905449,0.114094551,0.023821581,0.026278311,4.94367521,128.0,6.0,1.0,0.0,0.0,0.0,347.0,51.0,12.0,2.0,0.0,0.0,89.0,22.0,4.0,0.0,0.0,137.0,24.0,2.0,0.0,0.0,1,3495.508301,366,44,Female,4,Married,Private,776.0,Urban,6213.71,22.0,73
3588,158846,0.835616438,3831.404604,0.11550493,0.151742996,0.115237055,0.126169354,0.158178741,0.210761496,0.122405428,0.009883042,0.000980507,0.0,0.662339169,0.337660831,0.051169584,0.138440554,4.338986146,40.0,1.0,0.0,0.0,0.0,0.0,106.0,16.0,6.0,2.0,1.0,0.0,9.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,859.261047,366,50,Female,0,Married,Private,822.0,Urban,6213.71,23.0,14
3589,172169,0.720547945,14492.9187818661,0.162355841,0.158317351,0.166103502,0.16387546,0.156198681,0.105152446,0.08799672,0.003,9.04e-06,0.0,0.808915006,0.191084994,0.010632913,0.140090416,6.701808323,39.0,1.0,0.0,0.0,0.0,0.0,103.0,11.0,2.0,1.0,0.0,0.0,990.0,616.0,257.0,124.0,47.0,1097.0,676.0,269.0,120.0,41.0,1,63.65835572,365,36,Female,9,Single,Commute,814.0,Rural,9320.565,18.0,89
3590,132522,0.967123288,5015.987103,0.13366019,0.145990484,0.136537346,0.131077673,0.142845429,0.170138519,0.139750359,0.000212743,0.0,0.0,0.691063714,0.308936286,0.264044288,0.065955712,6.363822849,168.0,19.0,3.0,2.0,1.0,0.0,114.0,6.0,2.0,1.0,0.0,0.0,1289.0,505.0,94.0,25.0,5.0,6048.0,3864.0,1663.0,810.0,309.0,1,1360.787017,366,60,Female,5,Single,Commute,843.0,Urban,6213.71,31.0,77
3591,130286,0.742465753,3911.155286,0.143124972,0.133116964,0.141627957,0.162947685,0.13428011,0.136567194,0.148335117,0.00097383,0.0,0.0,0.712355314,0.287644686,0.059738298,0.167121283,6.986914921,86.0,9.0,2.0,0.0,0.0,0.0,75.0,10.0,2.0,1.0,0.0,0.0,334.0,163.0,54.0,17.0,11.0,185.0,88.0,39.0,14.0,4.0,1,3533.045288,361,85,Female,1,Married,Private,871.0,Urban,6213.71,6.0,59
3592,149857,0.819178082,3335.569275,0.11480062,0.126015436,0.131915357,0.072460852,0.138137691,0.222032791,0.194637253,0.001900449,0.00076018,0.000253393,0.587873254,0.412126746,0.071266966,0.134932136,4.077375253,382.0,4.0,1.0,1.0,1.0,0.0,214.0,7.0,1.0,0.0,0.0,0.0,1524.0,910.0,333.0,152.0,66.0,1715.0,1118.0,477.0,245.0,109.0,1,1933.296387,366,44,Female,7,Single,Private,604.0,Urban,6213.71,7.0,70
3593,152066,0.287671233,6770.66059769598,0.148992488,0.145360775,0.166613968,0.129314889,0.150568083,0.152087879,0.107061918,0.000229715,0.0,0.0,0.742434238,0.257565762,0.045268615,0.123782881,6.8,25.0,2.0,1.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,0.0,630.0,337.0,93.0,29.0,10.0,621.0,309.0,70.0,24.0,7.0,1,531.0465088,184,51,Male,2,Married,Private,845.0,Urban,6213.71,15.0,79
3594,130363,0.747945205,6470.959228,0.113033859,0.168767345,0.147749147,0.143832991,0.158022374,0.145659965,0.122934321,0.011332341,0.001333217,0.0,0.733332165,0.266667835,0.07,0.106667835,5.333444283,36.0,2.0,0.0,0.0,0.0,0.0,72.0,7.0,2.0,1.0,0.0,0.0,44.0,13.0,1.0,0.0,0.0,346.0,162.0,40.0,11.0,4.0,1,1525.583862,366,48,Male,1,Married,Private,843.0,Urban,6213.71,24.0,74
3595,203953,0.879452055,18320.01114,0.109149483,0.140260065,0.126738324,0.157880171,0.180203655,0.161512887,0.124255415,0.005771859,0.001096482,0.0,0.714824118,0.285175882,0.062894471,0.120964824,5.938592942,46.0,5.0,1.0,0.0,0.0,0.0,69.0,11.0,3.0,1.0,0.0,0.0,190.0,83.0,22.0,10.0,4.0,193.0,101.0,34.0,12.0,4.0,1,802.129761,365,52,Male,0,Single,Private,775.0,Urban,12427.42,34.0,36
3596,208614,0.495890411,4865.74736500125,0.144067035,0.157647204,0.134517251,0.157844398,0.137419478,0.137664294,0.130840339,0.003100115,0.0,0.0,0.733003452,0.266996548,0.012002301,0.1,6.0,3.0,1.0,0.0,0.0,0.0,0.0,37.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,234.2584763,182,74,Male,5,Married,Private,857.0,Urban,6213.71,55.0,77
3597,157713,0.926027397,4566.478089,0.151245629,0.167178882,0.151535834,0.165713526,0.173790241,0.114982245,0.075553644,0.000667939,0.00028626,0.0,0.808091602,0.191908398,0.20900762,0.240458009,6.118702173,212.0,20.0,2.0,0.0,0.0,0.0,373.0,56.0,13.0,3.0,1.0,0.0,810.0,470.0,194.0,93.0,52.0,7702.0,6074.0,4084.0,2967.0,2095.0,1,3804.052002,366,34,Male,0,Single,Commute,638.0,Urban,9320.565,18.0,31
3598,192696,0.704109589,13199.84338,0.136673626,0.169652881,0.163652168,0.149343716,0.174473453,0.102445821,0.103758335,0.000992971,0.0,0.0,0.790492061,0.209507939,0.111476184,0.100913828,5.3,6.0,2.0,1.0,1.0,0.0,0.0,36.0,6.0,2.0,1.0,1.0,1.0,45.0,14.0,3.0,1.0,1.0,66.0,27.0,4.0,0.0,0.0,1,5224.727417,365,33,Female,6,Married,Private,622.0,Urban,12427.42,17.0,85
3599,178737,0.852054795,6934.826958811309,0.125039083,0.228474798,0.136175721,0.160377675,0.130237417,0.182517203,0.037178103,0.001735089,0.001735089,0.0008675439999999,0.7814562140000001,0.218543786,0.235429882,0.295429882,5.051665666,25.0,2.0,0.0,0.0,0.0,0.0,39.0,4.0,1.0,1.0,0.0,0.0,426.0,160.0,29.0,9.0,2.0,332.0,114.0,17.0,6.0,4.0,1,2890.784912,366,51,Female,6,Single,Commute,702.0,Urban,6213.71,33.0,52
3600,122039,0.432876712,4693.175323,0.16001021,0.184674958,0.128405578,0.185111393,0.148641531,0.137370134,0.055786194,0.006613136,0.001,0.0,0.806846616,0.193153384,0.10005847,0.180832199,5.49284742,14.0,2.0,1.0,1.0,1.0,0.0,75.0,9.0,2.0,1.0,0.0,0.0,88.0,32.0,5.0,2.0,0.0,217.0,94.0,17.0,2.0,0.0,1,1603.732544,197,40,Female,10,Single,Private,882.0,Urban,6213.71,24.0,39
3601,169749,1.0,3780.070846214877,0.148892697,0.167623551,0.184622492,0.156005954,0.146953083,0.113118709,0.082783514,0.001036458,0.001009722,4.86e-06,0.7996354179999999,0.200364582,0.259392363,0.409125003,4.995625016,7.0,1.0,0.0,0.0,0.0,0.0,353.0,48.0,14.0,4.0,1.0,0.0,1832.0,976.0,342.0,162.0,57.0,501.0,275.0,81.0,37.0,13.0,1,2030.32782,365,28,Female,0,Married,Private,802.0,Urban,6213.71,8.0,77
3602,134097,0.830136986,16987.20014,0.123681609,0.136588925,0.142553918,0.142486521,0.144929105,0.12755682,0.182203101,0.005585108,0.002792554,0.001861703,0.692765948,0.307234052,0.149680818,0.08691487,6.661702598,9.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,1.0,0.0,0.0,0.0,1232.0,641.0,191.0,69.0,19.0,897.0,390.0,70.0,20.0,6.0,2,5358.744873,366,33,Female,1,Married,Commute,706.0,Urban,12427.42,9.0,30
3603,133502,0.178082192,5232.160933,0.143739438,0.143306553,0.157694494,0.158776707,0.188944568,0.09792419,0.10961405,6.9e-05,0.0,0.0,0.792069732,0.207930268,0.100689911,0.112069732,6.786201786,48.0,5.0,1.0,0.0,0.0,0.0,60.0,7.0,2.0,1.0,0.0,0.0,81.0,32.0,7.0,2.0,1.0,94.0,43.0,10.0,3.0,1.0,2,5242.552735,352,25,Female,9,Single,Commute,570.0,Rural,12427.42,8.0,39
3604,147757,1.0,6142.704988,0.150657923,0.169326183,0.130853069,0.147158601,0.13231659,0.144795872,0.124891762,0.000326654,0.0,0.0,0.732177696,0.267822304,0.098710784,0.141289216,6.02378064,43.0,2.0,0.0,0.0,0.0,0.0,90.0,12.0,4.0,1.0,0.0,0.0,152.0,56.0,14.0,6.0,2.0,1095.0,511.0,135.0,46.0,11.0,1,2400.025635,366,44,Female,2,Single,Commute,862.0,Urban,6213.71,10.0,76
3605,168416,0.665753425,9313.74851042032,0.155787825,0.1656301419999999,0.149855419,0.124993469,0.166097215,0.114253326,0.123382605,0.013933428,0.010040085,0.000893343,0.765332859,0.234667141,0.077730868,0.095332859,4.906657186,2.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,1.0,0.0,0.0,37.0,10.0,1.0,0.0,0.0,35.0,7.0,0.0,0.0,0.0,1,239.1768494,365,77,Male,2,Married,Private,835.0,Rural,12427.42,58.0,37
3606,159657,1.0,6656.799494,0.142579465,0.171849449,0.1568797,0.177504502,0.163275786,0.090572227,0.097338871,0.018309033,0.009654516,0.005740887,0.809136291,0.190863709,0.17611331,0.178272582,6.382725823,16.0,1.0,1.0,0.0,0.0,0.0,63.0,5.0,1.0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,50.0,15.0,2.0,1.0,1.0,1,5446.178101,366,26,Male,0,Single,Commute,856.0,Urban,9320.565,9.0,88
3607,121858,1.0,3928.498957,0.126156835,0.173058583,0.132610133,0.13521779,0.127600959,0.15882715,0.146528549,0.0,0.0,0.0,0.6919555,0.3080445,0.009755562,0.120733313,6.607333125,191.0,8.0,1.0,0.0,0.0,0.0,420.0,35.0,8.0,3.0,1.0,0.0,1407.0,620.0,119.0,30.0,4.0,1000.0,351.0,56.0,23.0,5.0,1,7163.244141,365,29,Male,4,Single,Private,857.0,Urban,6213.71,13.0,70
3608,183356,0.342465753,4958.012589,0.138245964,0.14452802,0.128982603,0.159897501,0.127306008,0.160771677,0.140268227,0.000517787,9.41e-05,0.0,0.701412147,0.298587853,0.183880695,0.24670499,6.519978326,58.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,1.0,0.0,0.0,0.0,667.0,270.0,47.0,12.0,2.0,540.0,235.0,61.0,19.0,7.0,1,2925.156189,365,57,Male,2,Married,Commute,766.0,Urban,9320.565,38.0,35
3609,134440,0.830136986,10310.182072097092,0.133544196,0.1414697419999999,0.137903653,0.14101045,0.126027633,0.1682145089999999,0.151829818,0.002632257,0.000219355,0.0,0.68,0.32,0.160516141,0.243677427,6.524516181,30.0,2.0,1.0,0.0,0.0,0.0,88.0,8.0,2.0,1.0,0.0,0.0,24.0,12.0,3.0,1.0,1.0,48.0,16.0,3.0,2.0,1.0,1,6298.695557,366,43,Male,2,Single,Commute,790.0,Urban,18641.13,23.0,64
3610,185586,0.150684932,123.3648096,0.096424032,0.000858782,0.0,0.141630312,0.054652881,0.539624198,0.166809796,0.0,0.0,0.0,0.297737625,0.702262375,0.000875958,0.000291986,1.632118443,12.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,365,48,Female,7,Married,Private,852.0,Rural,6213.71,32.0,84
3611,140672,0.832876712,10987.413,0.098329465,0.112490514,0.126744137,0.136561976,0.15820437,0.226562703,0.141106835,0.008884049,0.0,0.0,0.633285289,0.366714711,0.069420243,0.325168692,6.392269907,14.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,1.0,1.0,0.0,0.0,111.0,23.0,1.0,0.0,0.0,636.0,294.0,60.0,19.0,7.0,1,612.2900391,366,56,Male,6,Married,Commute,809.0,Urban,12427.42,2.0,76
3612,194232,1.0,13364.620277488808,0.135819341,0.137347412,0.135570693,0.155467982,0.16717126,0.152171585,0.116451726,0.001179648,8.98e-05,0.0,0.728322893,0.271677107,0.159880629,0.131677107,5.489823897000001,131.0,4.0,0.0,0.0,0.0,0.0,134.0,16.0,4.0,1.0,0.0,0.0,489.0,247.0,69.0,24.0,9.0,3139.0,2152.0,1059.0,590.0,308.0,1,7970.712893,366,28,Female,2,Single,Commute,838.0,Urban,12427.42,8.0,66
3613,136605,0.969863014,6400.349262378771,0.150065386,0.147445181,0.142981311,0.138208329,0.168649066,0.135847157,0.116803569,0.0,0.0,0.0,0.74288399,0.25711601,0.040273693,0.099178922,5.769893806000002,6.0,1.0,0.0,0.0,0.0,0.0,43.0,4.0,2.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,91.0,11.0,1.0,0.0,0.0,1,3818.684692,365,54,Female,5,Married,Private,770.0,Urban,9320.565,36.0,39
3614,201823,0.476712329,1466.474021,0.164470725,0.120424491,0.170959737,0.135513742,0.197515974,0.136558781,0.07455655,0.012222123,0.002777877,0.0,0.792595905,0.207404095,0.125557543,0.104817134,3.381445043,4.0,1.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1,0.0,197,65,Female,5,Married,Private,888.0,Rural,12427.42,50.0,88
3615,199974,0.295890411,3127.528157328072,0.104155522,0.173038888,0.124515855,0.193659061,0.13499917,0.1589982969999999,0.110633208,2.6e-05,4.34e-06,0.0,0.730260453,0.269739547,0.069826365,0.070347271,4.405209059,5.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,0.0,183,55,Male,0,Single,Commute,844.0,Urban,12427.42,36.0,63
3616,154743,1.0,19112.30027,0.147442203,0.137334288,0.158186878,0.168349504,0.170549979,0.130316776,0.087820372,0.005815494,0.001092253,0.0,0.781992872,0.218007128,0.089225286,0.199077471,6.389296563,10.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,1.0,0.0,0.0,0.0,173.0,48.0,4.0,1.0,0.0,208.0,65.0,6.0,1.0,0.0,1,5585.982056,366,42,Female,0,Married,Commute,827.0,Rural,18641.13,26.0,86
3617,133327,0.789041096,5344.947386,0.156290839,0.151392462,0.150558002,0.146439895,0.145970652,0.155199542,0.094148607,0.001,0.0,0.0,0.749627656,0.250372344,0.05813828,0.120372344,6.547871853,9.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,22.0,8.0,1.0,1.0,0.0,62.0,19.0,4.0,1.0,1.0,1,380.6130295,365,48,Female,3,Single,Commute,892.0,Urban,9320.565,31.0,39
3618,139803,0.98630137,18685.8477,0.133889401,0.14453107,0.153153064,0.163290847,0.16551502,0.133843977,0.105776621,2.64e-05,6.61e-06,3.3e-06,0.760033036,0.239966964,0.179735713,0.249570533,6.400991078,3.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,0.0,140.0,43.0,3.0,0.0,0.0,400.0,225.0,70.0,21.0,7.0,2,2970.701843,366,52,Female,0,Single,Commute,830.0,Rural,11184.678,35.0,80
3619,182485,0.139726027,4406.3868980732095,0.135019475,0.135028088,0.13498598,0.139995598,0.185000813,0.120005933,0.1499641119999999,1.12e-06,0.0,0.0,0.7300298590000001,0.269970141,0.279932818,0.219958944,6.498842969,19.0,1.0,0.0,0.0,0.0,0.0,100.0,17.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1,5756.280762,183,30,Female,6,Married,Commute,714.0,Rural,24854.84,6.0,91
3620,182898,0.389041096,3821.911755,0.104217564,0.159888279,0.163238238,0.173317386,0.147501951,0.139097784,0.112738797,0.003584457,0.001792229,0.0,0.75,0.25,0.111689148,0.111038857,6.075337215,42.0,1.0,0.0,0.0,0.0,0.0,89.0,7.0,2.0,0.0,0.0,0.0,971.0,424.0,107.0,34.0,7.0,2349.0,1151.0,308.0,115.0,35.0,1,936.16095,365,41,Male,5,Married,Commute,713.0,Urban,6213.71,12.0,32
3621,152078,0.495890411,7499.47085649136,0.129309399,0.169876381,0.102235472,0.152518039,0.146528698,0.182671937,0.116860075,0.020574688,0.006021339,0.000372333,0.702553348,0.297446652,0.065849887,0.111169977,5.332965381,3.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1164.303863,182,58,Male,2,Married,Commute,823.0,Urban,18641.13,42.0,71
3622,186451,0.939726027,3473.809205,0.192359891,0.151933462,0.154085548,0.139364183,0.119699716,0.128108296,0.114448903,0.000319083,0.0,0.0,0.754786238,0.245213762,0.040797706,0.122393119,5.047862377,96.0,6.0,2.0,1.0,1.0,0.0,140.0,15.0,4.0,2.0,1.0,1.0,1059.0,523.0,158.0,65.0,19.0,2228.0,1404.0,610.0,323.0,163.0,1,581.0985718,366,76,Female,9,Single,Private,900.0,Urban,6213.71,58.0,32
3623,144038,1.0,10110.40805,0.134037114,0.114148969,0.167484742,0.144520081,0.153259199,0.156583971,0.129965924,0.015841566,0.003684064,0.001789376,0.713159364,0.286840636,0.040531214,0.175787515,6.184156649,80.0,9.0,2.0,1.0,0.0,0.0,61.0,9.0,3.0,1.0,0.0,0.0,392.0,188.0,48.0,19.0,9.0,473.0,261.0,87.0,35.0,13.0,1,1727.203125,365,41,Male,5,Single,Commute,618.0,Urban,12427.42,20.0,18
3624,198448,0.547945205,6169.927367945603,0.106831867,0.117423141,0.166737682,0.146977672,0.15120707,0.1646295,0.146193068,0.00225225,0.00025225,0.0,0.693783755,0.306216245,0.060090013,0.112522503,6.136937421,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,84.0,17.0,1.0,1.0,0.0,140.0,48.0,13.0,2.0,1.0,1,2286.029297,205,41,Male,0,Married,Private,824.0,Urban,6213.71,24.0,88
3625,156354,0.715068493,7523.197765,0.121160529,0.180025294,0.191878371,0.168613466,0.144060297,0.091783946,0.102478097,0.0,0.0,0.0,0.804131373,0.195868627,0.033912418,0.240782484,5.35868627,82.0,7.0,1.0,0.0,0.0,0.0,267.0,51.0,17.0,5.0,1.0,0.0,4058.0,2600.0,1158.0,605.0,280.0,1183.0,615.0,176.0,61.0,25.0,1,5969.412964,358,47,Female,6,Single,Commute,598.0,Urban,12427.42,28.0,67
3626,187317,0.55890411,7415.41519893815,0.150203181,0.156694349,0.143428168,0.184139944,0.182200677,0.109172335,0.074161346,0.0017296579999999,0.0,0.0,0.814055128,0.185944872,0.100275642,0.112703419,5.586482905,2.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,0.0,93.0,24.0,4.0,2.0,1.0,153.0,40.0,2.0,1.0,0.0,1,76.3000488,365,66,Male,9,Married,Private,826.0,Rural,6213.71,46.0,78
3627,209094,0.994520548,15763.73311818636,0.147883887,0.157710151,0.162271117,0.145138651,0.157949714,0.144490189,0.0845562919999999,0.004030767,0.0,0.0,0.769384651,0.230615349,0.244892371,0.206830836,6.206153493,145.0,16.0,2.0,1.0,0.0,0.0,180.0,22.0,7.0,2.0,1.0,0.0,783.0,492.0,209.0,116.0,56.0,1361.0,995.0,559.0,352.0,196.0,1,803.2686765,366,60,Male,3,Single,Commute,840.0,Urban,21747.985,41.0,69
3628,187023,0.947945205,4011.7634,0.187868779,0.144865798,0.159798816,0.166418657,0.173962136,0.107199694,0.05988612,0.0,0.0,0.0,0.834426478,0.165573522,0.214426478,0.158269609,5.421127392,89.0,1.0,0.0,0.0,0.0,0.0,170.0,9.0,2.0,1.0,0.0,0.0,298.0,126.0,32.0,9.0,1.0,2494.0,1238.0,405.0,151.0,52.0,1,3722.312988,365,48,Male,0,Married,Commute,718.0,Urban,12427.42,19.0,73
3629,186746,0.153424658,636.9478979437449,0.126815697,0.141503987,0.224979025,0.181194908,0.15181833,0.070027784,0.103660268,0.0,0.0,0.0,0.827501335,0.172498665,0.12350347,0.225502402,6.049973307999999,39.0,2.0,1.0,0.0,0.0,0.0,57.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.3092041,366,50,Female,6,Married,Commute,849.0,Urban,6213.71,30.0,39
3630,187366,0.7780821920000001,13558.65617248141,0.132358562,0.137385282,0.131831883,0.156158146,0.138243076,0.152258401,0.151764651,0.001745005,0.000248335,0.0,0.699733607,0.300266393,0.220133197,0.132683145,6.7,15.0,1.0,0.0,0.0,0.0,0.0,39.0,4.0,1.0,0.0,0.0,0.0,68.0,35.0,9.0,4.0,1.0,83.0,45.0,17.0,7.0,2.0,1,0.0,366,39,Female,3,Single,Commute,789.0,Urban,10873.9925,16.0,82
3631,121910,0.44109589,2135.874002,0.185789984,0.140998748,0.111508232,0.173117649,0.14518264,0.138697281,0.104705465,0.003424642,0.0,0.0,0.753033159,0.246966841,0.011819895,0.196360209,5.672795819,5.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1976.255127,365,43,Female,2,Single,Commute,745.0,Urban,12427.42,20.0,70
3632,195723,0.553424658,14984.87731593806,0.132312745,0.149641858,0.135219266,0.149760868,0.152663809,0.171247631,0.109153823,0.00469507,0.001108521,0.000369507,0.7210852109999999,0.278914789,0.0484753509999999,0.141847535,6.7,14.0,1.0,0.0,0.0,0.0,0.0,51.0,4.0,1.0,0.0,0.0,0.0,136.0,68.0,20.0,8.0,2.0,116.0,61.0,14.0,4.0,1.0,1,48656.31152,365,49,Male,5,Married,Commute,719.0,Rural,18641.13,30.0,71
3633,220510,0.610958904,5621.459830289208,0.212077497,0.115533538,0.129487496,0.131873195,0.142053066,0.153237959,0.115737251,0.000228231,0.0,0.0,0.72825844,0.27174156,0.026846915,0.115976135,6.59459255,30.0,1.0,0.0,0.0,0.0,0.0,39.0,5.0,2.0,1.0,0.0,0.0,341.0,134.0,28.0,6.0,1.0,437.0,183.0,47.0,13.0,5.0,1,448.8692322,365,38,Male,5,Single,Commute,805.0,Urban,12427.42,16.0,77
